,LAT_016,LONG_017,lat,long,elevation
1620,33584083,83224170,33.968,-83.368,734.91
1621,33584000,83224198,33.968,-83.368,734.91
1622,33584108,83210853,33.968,-83.35,688.98
1623,33584047,83210925,33.968,-83.35,688.98
1624,33562256,83274359,33.934,-83.451,741.47
1625,33562299,83274269,33.934,-83.451,741.47
1626,33564866,83252301,33.935,-83.417,620.08
1627,33572790,83221578,33.951,-83.367,646.33
1628,33571652,83220541,33.95,-83.367,610.24
1629,33550674,83232457,33.917,-83.384,636.48
1630,33581876,83244363,33.967,-83.401,810.37
1631,33582236,83244608,33.967,-83.401,810.37
1632,33582211,83244705,33.967,-83.401,810.37
1633,33575821,83221815,33.952,-83.367,659.45
1634,33591060,83223860,33.984,-83.368,695.54
1635,33564732,83265892,33.935,-83.435,698.82
1636,33552024,83223244,33.917,-83.368,698.82
1637,33552110,83223244,33.917,-83.368,698.82
1638,33560009,83220159,33.933,-83.367,610.24
1639,33560038,83220238,33.933,-83.367,610.24
1640,33562443,83215158,33.934,-83.351,633.2
1641,33562493,83215220,33.934,-83.351,633.2
1642,33564822,83212131,33.935,-83.351,643.04
1643,33564848,83212235,33.935,-83.351,643.04
1644,33565269,83211501,33.935,-83.35,639.76
1645,33565272,83211645,33.935,-83.35,639.76
1646,33581826,83211738,33.967,-83.35,675.85
1647,33581808,83211828,33.967,-83.351,662.73
1648,33551956,83223226,33.917,-83.368,698.82
1649,33552197,83223252,33.917,-83.368,698.82
1650,33584238,83214881,33.968,-83.351,659.45
1651,33584245,83214960,33.968,-83.351,659.45
1652,33583320,83211594,33.968,-83.35,688.98
1653,33580739,83233300,33.967,-83.384,688.98
1654,33565647,83210090,33.935,-83.35,639.76
1655,33572088,83205978,33.951,-83.335,777.56
1656,33572901,83215288,33.951,-83.351,734.91
1657,33573225,83220138,33.951,-83.367,646.33
1658,33580161,83260642,33.967,-83.434,688.98
1659,33522020,83180493,33.867,-83.3,626.64
1660,33542587,83213578,33.901,-83.351,633.2
1661,34003920,83242538,34.001,-83.401,652.89
1662,33535794,83161430,33.885,-83.267,682.41
1663,33545756,83233742,33.902,-83.384,662.73
1664,33545695,83233818,33.902,-83.384,662.73
1665,33551570,83224134,33.917,-83.368,698.82
1666,33551646,83224144,33.917,-83.368,698.82
1667,33565787,83303052,33.935,-83.501,790.68
1668,33575515,83312128,33.952,-83.517,813.65
1669,33575749,83305313,33.952,-83.501,793.96
1670,33555239,83291550,33.918,-83.484,757.87
1671,33572354,83261536,33.951,-83.434,629.92
1672,33563217,83180712,33.934,-83.3,679.13
1673,33581142,83223900,33.967,-83.368,711.94
1674,33580296,83215094,33.967,-83.351,662.73
1675,33573888,83214536,33.951,-83.351,734.91
1676,33565989,83222856,33.935,-83.367,633.2
1677,34002674,83215415,34.001,-83.352,787.4
1678,33545900,83241868,33.902,-83.401,629.92
1679,33564290,83255858,33.935,-83.418,610.24
1680,33574112,83255676,33.951,-83.418,738.19
1681,33560246,83214416,33.933,-83.351,623.36
1682,33575070,83211020,33.951,-83.35,734.91
1683,33575064,83211056,33.951,-83.35,734.91
1684,33575184,83212070,33.951,-83.351,734.91
1685,33555557,83213394,33.918,-83.351,741.47
1686,31361530,85032174,31.6,-85.051,242.78
1687,31311570,85012798,31.517,-85.017,301.84
1688,31330320,85010811,31.55,-85.017,249.34
1689,31445092,85031659,31.735,-85.05,288.71
1690,31455342,85050344,31.751,-85.083,278.87
1691,31382846,84584285,31.634,-84.968,357.61
1692,31383087,84575461,31.634,-84.952,291.99
1693,31313057,84492460,31.518,-84.817,278.87
1694,31295128,84583104,31.485,-84.968,275.59
1695,31325010,84530859,31.535,-84.884,331.36
1696,31372920,85024675,31.617,-85.035,383.86
1697,31453222,85053228,31.751,-85.084,275.59
1698,33265575,84192377,33.435,-84.317,984.25
1699,33323866,84220177,33.534,-84.367,889.11
1700,33350776,84224225,33.584,-84.368,882.55
1701,33375557,84231654,33.618,-84.384,984.25
1702,33323461,84220375,33.534,-84.367,889.11
1703,33384552,84193869,33.635,-84.318,921.92
1704,33361911,84241519,33.601,-84.4,882.55
1705,33361926,84241602,33.601,-84.4,882.55
1706,33373501,84240434,33.618,-84.4,908.79
1707,33374850,84241249,33.618,-84.4,908.79
1708,33321311,84223573,33.534,-84.368,895.67
1709,33370121,84261868,33.617,-84.434,958.01
1710,33374666,84271743,33.618,-84.45,990.81
1711,33374618,84272165,33.618,-84.451,1000.66
1712,33374522,84272905,33.618,-84.451,1000.66
1713,33375408,84231896,33.618,-84.384,984.25
1714,33370276,84235428,33.617,-84.385,984.25
1715,33370352,84235442,33.617,-84.385,984.25
1716,33304100,84172169,33.501,-84.284,846.46
1717,33333439,84184004,33.551,-84.301,849.74
1718,33342614,84200126,33.567,-84.333,905.51
1719,33345629,84220118,33.568,-84.367,889.11
1720,33365407,84235139,33.602,-84.385,935.04
1721,33372877,84272696,33.617,-84.451,1003.94
1722,33374120,84272161,33.618,-84.451,1000.66
1723,33375958,84235554,33.618,-84.385,984.25
1724,33380117,84240367,33.633,-84.4,915.35
1725,33375685,84240329,33.618,-84.4,908.79
1726,33375739,84241160,33.618,-84.4,908.79
1727,33370191,84265917,33.617,-84.435,971.13
1728,33383081,84265878,33.634,-84.435,1007.22
1729,33384599,84264275,33.635,-84.435,984.25
1730,33383866,84265031,33.634,-84.435,1007.22
1731,33245680,84230478,33.402,-84.383,813.65
1732,33270970,84211932,33.45,-84.351,928.48
1733,33331670,84175744,33.55,-84.285,872.7
1734,33382598,84223475,33.634,-84.368,994.09
1735,33370371,84243849,33.617,-84.401,905.51
1736,33350006,84204567,33.583,-84.335,892.39
1737,33332926,84230999,33.551,-84.384,846.46
1738,33344440,84230628,33.568,-84.384,859.58
1739,33310472,84224369,33.517,-84.368,882.55
1740,33331343,84214009,33.55,-84.351,935.04
1741,33353490,84160775,33.584,-84.267,777.56
1742,33375059,84183610,33.618,-84.301,859.58
1743,33375455,84243564,33.618,-84.401,885.83
1744,33375627,84240309,33.618,-84.4,908.79
1745,33380168,84240352,33.633,-84.4,915.35
1746,33375785,84235733,33.618,-84.385,984.25
1747,33375877,84240338,33.618,-84.4,908.79
1748,33375911,84241031,33.618,-84.4,908.79
1749,33344003,84164068,33.568,-84.268,777.56
1750,33355704,84172734,33.585,-84.284,839.9
1751,33345736,84164843,33.568,-84.268,777.56
1752,33383667,84185191,33.634,-84.301,921.92
1753,33374724,84245317,33.618,-84.401,885.83
1754,33383404,84240522,33.634,-84.4,931.76
1755,33383784,84240052,33.634,-84.4,931.76
1756,33372874,84272934,33.617,-84.451,1003.94
1757,33382595,84235958,33.634,-84.385,980.97
1758,33382686,84240220,33.634,-84.4,931.76
1759,33382779,84240864,33.634,-84.4,931.76
1760,33372953,84252082,33.617,-84.417,987.53
1761,33364208,84174682,33.601,-84.285,810.37
1762,33352572,84165559,33.584,-84.268,771.0
1763,33375970,84181414,33.618,-84.3,862.86
1764,33372877,84272559,33.617,-84.451,1003.94
1765,33331157,84160669,33.55,-84.267,882.55
1766,33331132,84160825,33.55,-84.267,882.55
1767,33372283,84175269,33.617,-84.285,928.48
1768,33372362,84175416,33.617,-84.285,928.48
1769,33364550,84172295,33.601,-84.284,830.05
1770,33335366,84191239,33.551,-84.317,885.83
1771,33385035,84192499,33.635,-84.317,915.35
1772,33353397,84203408,33.584,-84.334,908.79
1773,33313262,84260189,33.518,-84.433,846.46
1774,33295359,84220822,33.485,-84.367,885.83
1775,33245248,84221830,33.401,-84.367,859.58
1776,33264581,84215468,33.435,-84.352,902.23
1777,33345739,84262256,33.568,-84.434,921.92
1778,33355841,84203174,33.585,-84.334,921.92
1779,33362988,84242077,33.601,-84.401,895.67
1780,33364226,84241958,33.601,-84.401,895.67
1781,33361139,84233865,33.6,-84.384,938.32
1782,33350934,84224857,33.584,-84.368,882.55
1783,33353246,84230859,33.584,-84.384,895.67
1784,33291273,84234315,33.484,-84.385,807.09
1785,33372042,84253630,33.617,-84.418,967.85
1786,33373556,84230402,33.618,-84.383,980.97
1787,33331270,84190012,33.55,-84.317,921.92
1788,33353253,84160249,33.584,-84.267,777.56
1789,33343570,84202676,33.568,-84.334,908.79
1790,33343620,84202892,33.568,-84.334,908.79
1791,33343966,84210996,33.568,-84.35,902.23
1792,33382178,84270594,33.634,-84.45,1010.5
1793,33381734,84270504,33.634,-84.45,1010.5
1794,33382076,84270804,33.634,-84.45,1010.5
1795,33381806,84270660,33.634,-84.45,1010.5
1796,33383096,84265946,33.634,-84.435,1007.22
1797,31022529,82441212,31.034,-82.734,177.17
1798,31024250,82432452,31.035,-82.717,180.45
1799,31032005,82414642,31.051,-82.685,187.01
1800,31035605,82401225,31.052,-82.667,170.6
1801,31043514,82383019,31.068,-82.634,170.6
1802,31045534,82373716,31.068,-82.618,150.92
1803,30392048,82334892,30.651,-82.551,-32768.0
1804,30404191,82332700,30.668,-82.551,-32768.0
1805,30405116,82333571,30.668,-82.551,-32768.0
1806,30503138,82391760,30.834,-82.65,-32768.0
1807,30511425,82393279,30.85,-82.651,-32768.0
1808,30532565,82395828,30.884,-82.652,-32768.0
1809,30534830,82395695,30.885,-82.652,-32768.0
1810,31054704,82563883,31.085,-82.934,206.69
1811,31050898,82551909,31.084,-82.917,200.13
1812,31030529,82440326,31.05,-82.733,183.73
1813,31034964,82424662,31.051,-82.701,177.17
1814,31052562,82422516,31.084,-82.701,200.13
1815,31060295,82422577,31.1,-82.701,216.54
1816,31084246,82430512,31.135,-82.717,196.85
1817,31092484,82430670,31.151,-82.717,203.41
1818,30571126,82353102,30.95,-82.584,-32768.0
1819,31023750,82375905,31.034,-82.618,187.01
1820,31005072,82391422,31.001,-82.65,170.6
1821,31020812,82524659,31.034,-82.868,209.97
1822,30390115,82314890,30.65,-82.518,-32768.0
1823,30382191,82312884,30.634,-82.517,-32768.0
1824,31095619,82503944,31.152,-82.834,216.54
1825,31110085,82504639,31.183,-82.835,187.01
1826,31043979,82390165,31.068,-82.65,160.76
1827,31062523,82382911,31.101,-82.634,177.17
1828,31025290,82382680,31.035,-82.634,177.17
1829,30522110,82535740,30.867,-82.885,173.88
1830,31021046,82434368,31.034,-82.718,203.41
1831,30492114,82500013,30.817,-82.833,190.29
1832,30425724,82294520,30.702,-82.485,-32768.0
1833,30591017,82524764,30.984,-82.868,190.29
1834,33500243,84275694,33.833,-84.452,846.46
1835,33503584,84291518,33.834,-84.484,843.18
1836,33503512,84291543,33.834,-84.484,843.18
1837,34004795,84364597,34.001,-84.601,997.38
1838,34004755,84364654,34.001,-84.601,997.38
1839,34032072,84423393,34.051,-84.701,905.51
1840,33552076,84301870,33.917,-84.501,1013.78
1841,33552220,84300413,33.917,-84.5,1003.94
1842,33490692,84382806,33.817,-84.634,925.2
1843,33513371,84390977,33.851,-84.65,905.51
1844,33585427,84322200,33.968,-84.534,1059.71
1845,34025960,84313676,34.035,-84.518,967.85
1846,33590330,84323156,33.983,-84.534,1112.2
1847,33590437,84323204,33.983,-84.534,1112.2
1848,33591521,84321802,33.984,-84.534,1131.89
1849,33591546,84321872,33.984,-84.534,1131.89
1850,33591593,84321971,33.984,-84.534,1131.89
1851,33591618,84322054,33.984,-84.534,1131.89
1852,33515022,84413580,33.851,-84.684,902.23
1853,33485566,84372008,33.802,-84.617,967.85
1854,33474358,84302761,33.785,-84.501,849.74
1855,34033045,84413454,34.051,-84.684,931.76
1856,34040742,84410909,34.067,-84.684,938.32
1857,34000983,84233935,34.0,-84.384,856.3
1858,33573777,84294963,33.951,-84.485,1033.46
1859,33573802,84294922,33.951,-84.485,1033.46
1860,33562777,84301621,33.934,-84.5,1020.34
1861,34005893,84415679,34.002,-84.685,1030.18
1862,34025232,84334456,34.035,-84.551,1007.22
1863,33493091,84292227,33.818,-84.484,797.24
1864,33502406,84294625,33.834,-84.485,833.33
1865,33552208,84290777,33.917,-84.484,961.29
1866,34011405,84364557,34.017,-84.601,1003.94
1867,34030777,84394784,34.05,-84.651,935.04
1868,33490077,84370413,33.817,-84.617,948.16
1869,33503702,84363483,33.834,-84.601,987.53
1870,33532294,84273726,33.884,-84.451,826.77
1871,33544298,84284389,33.901,-84.468,879.27
1872,33544258,84284587,33.901,-84.468,879.27
1873,33564383,84304089,33.935,-84.501,1040.03
1874,33570310,84305872,33.95,-84.502,1059.71
1875,33574186,84311125,33.951,-84.517,1099.08
1876,33592013,84324947,33.984,-84.535,1145.01
1877,33592788,84330410,33.984,-84.55,1082.68
1878,34003592,84340267,34.001,-84.567,1164.7
1879,34003470,84340483,34.001,-84.567,1164.7
1880,34011671,84341275,34.017,-84.567,974.41
1881,34011941,84341812,34.017,-84.567,974.41
1882,34023836,84345181,34.034,-84.568,990.81
1883,34023678,84345192,34.034,-84.568,990.81
1884,33531870,84274507,33.884,-84.451,826.77
1885,33462238,84330684,33.767,-84.55,787.4
1886,33461106,84322176,33.767,-84.534,803.81
1887,33490623,84294371,33.817,-84.485,797.24
1888,33490902,84294200,33.817,-84.484,774.28
1889,33494746,84291081,33.818,-84.484,797.24
1890,33502173,84291371,33.834,-84.484,843.18
1891,33530385,84281177,33.883,-84.467,994.09
1892,33532122,84274568,33.884,-84.451,826.77
1893,33532497,84273877,33.884,-84.451,826.77
1894,33532774,84274125,33.884,-84.451,826.77
1895,33532802,84273255,33.884,-84.451,826.77
1896,33533137,84273334,33.884,-84.451,826.77
1897,33533142,84272426,33.884,-84.451,826.77
1898,33535920,84264873,33.885,-84.435,921.92
1899,33540626,84263260,33.9,-84.434,1023.62
1900,34000082,84334377,34.0,-84.551,1079.4
1901,34005068,84333103,34.001,-84.551,1072.83
1902,34005072,84333214,34.001,-84.551,1072.83
1903,34012978,84333506,34.017,-84.551,954.72
1904,34012964,84333614,34.017,-84.551,954.72
1905,34014512,84333823,34.018,-84.551,984.25
1906,34014483,84333927,34.018,-84.551,984.25
1907,34030752,84332235,34.05,-84.551,1020.34
1908,34030849,84332239,34.05,-84.551,1020.34
1909,34032689,84323490,34.051,-84.534,1049.87
1910,34032689,84323624,34.051,-84.534,1049.87
1911,34031408,84353700,34.05,-84.584,1138.45
1912,33594362,84413451,33.985,-84.684,1033.46
1913,33511801,84285999,33.851,-84.468,882.55
1914,33524832,84282348,33.868,-84.467,944.88
1915,34025661,84351104,34.035,-84.584,1076.12
1916,34040654,84322496,34.067,-84.534,898.95
1917,34040588,84320819,34.067,-84.534,898.95
1918,34020075,84343736,34.033,-84.568,974.41
1919,34021606,84334507,34.034,-84.551,994.09
1920,33463036,84344378,33.768,-84.568,902.23
1921,33513330,84411726,33.851,-84.684,902.23
1922,34035212,84362995,34.051,-84.601,1131.89
1923,33552155,84284344,33.917,-84.468,1020.34
1924,33540643,84282448,33.9,-84.467,918.64
1925,33541372,84281507,33.9,-84.467,918.64
1926,33481800,84371124,33.8,-84.617,954.72
1927,33540471,84263217,33.9,-84.434,1023.62
1928,34012366,84325319,34.017,-84.535,1053.15
1929,33540799,84263350,33.9,-84.434,1023.62
1930,33491160,84295578,33.817,-84.485,797.24
1931,33584502,84333859,33.968,-84.551,1220.47
1932,33582205,84315025,33.967,-84.518,1040.03
1933,33571432,84263591,33.95,-84.434,944.88
1934,33521156,84332055,33.867,-84.551,1013.78
1935,33524926,84303286,33.868,-84.501,1020.34
1936,33491394,84343363,33.817,-84.568,1053.15
1937,33462622,84333783,33.767,-84.551,800.52
1938,33582751,84330147,33.967,-84.55,1181.1
1939,33583828,84325805,33.968,-84.535,1062.99
1940,33585739,84322540,33.968,-84.534,1059.71
1941,33590996,84322425,33.984,-84.534,1131.89
1942,33535283,84280627,33.885,-84.467,958.01
1943,33515425,84414909,33.852,-84.685,905.51
1944,33513675,84414995,33.851,-84.685,918.64
1945,33494875,84401232,33.818,-84.667,905.51
1946,33490245,84392079,33.817,-84.651,925.2
1947,33482019,84391000,33.801,-84.65,977.69
1948,33513285,84370504,33.851,-84.617,1017.06
1949,33534624,84280278,33.885,-84.467,958.01
1950,33532422,84274650,33.884,-84.451,826.77
1951,33591088,84274958,33.984,-84.451,1007.22
1952,33560772,84323012,33.934,-84.534,1095.8
1953,33572666,84330577,33.951,-84.55,1131.89
1954,33571908,84305932,33.951,-84.502,1069.55
1955,33481209,84311682,33.8,-84.517,820.21
1956,33524098,84430526,33.868,-84.717,961.29
1957,33593890,84402485,33.984,-84.667,1049.87
1958,34002376,84440520,34.001,-84.733,971.13
1959,34010026,84435916,34.017,-84.718,915.35
1960,34001570,84353304,34.0,-84.584,1043.31
1961,34010570,84323969,34.017,-84.534,1043.31
1962,34032718,84282830,34.051,-84.467,1102.36
1963,34005325,84240019,34.001,-84.4,951.44
1964,33591370,84273326,33.984,-84.451,1007.22
1965,34000810,84264596,34.0,-84.435,1040.03
1966,34011279,84271270,34.017,-84.45,1079.4
1967,34032325,84321042,34.051,-84.534,1049.87
1968,34023199,84251815,34.034,-84.417,1095.8
1969,33574420,84414626,33.951,-84.685,1141.73
1970,33591557,84410268,33.984,-84.683,994.09
1971,33554036,84402125,33.918,-84.667,954.72
1972,33583338,84410142,33.968,-84.683,974.41
1973,33545922,84370289,33.902,-84.617,980.97
1974,33551948,84373349,33.917,-84.618,935.04
1975,33544921,84383706,33.901,-84.634,958.01
1976,33552647,84384549,33.917,-84.635,987.53
1977,33544107,84400069,33.901,-84.667,1020.34
1978,33545359,84334754,33.901,-84.551,1033.46
1979,33553820,84293429,33.918,-84.484,951.44
1980,33575720,84305428,33.952,-84.502,1085.96
1981,33571296,84284051,33.95,-84.468,1000.66
1982,33575018,84272178,33.951,-84.451,990.81
1983,33573618,84272480,33.951,-84.451,990.81
1984,33574042,84265751,33.951,-84.435,935.04
1985,33591226,84240748,33.984,-84.4,954.72
1986,33593206,84232781,33.984,-84.384,918.64
1987,33553532,84254926,33.918,-84.418,977.69
1988,33553496,84254911,33.918,-84.418,977.69
1989,33503537,84320776,33.834,-84.534,918.64
1990,33502076,84302664,33.834,-84.501,869.42
1991,33524317,84281866,33.868,-84.467,944.88
1992,33490940,84344983,33.817,-84.568,1053.15
1993,33534419,84420064,33.885,-84.7,948.16
1994,33525602,84425133,33.868,-84.701,948.16
1995,33523093,84383580,33.868,-84.634,1023.62
1996,33523410,84393758,33.868,-84.651,905.51
1997,33485839,84413706,33.802,-84.684,1040.03
1998,33490652,84393193,33.817,-84.651,925.2
1999,33531503,84360559,33.884,-84.6,984.25
2000,33492330,84362509,33.817,-84.601,1026.9
2001,33492398,84373205,33.817,-84.618,941.6
2002,33501039,84375282,33.834,-84.618,1017.06
2003,33502029,84383832,33.834,-84.634,905.51
2004,33475010,84365155,33.785,-84.601,961.29
2005,33474934,84320236,33.785,-84.533,784.12
2006,33520933,84364852,33.867,-84.601,1040.03
2007,33575472,84413044,33.952,-84.684,1200.79
2008,33512691,84313704,33.851,-84.518,1000.66
2009,33540385,84275875,33.9,-84.452,938.32
2010,33533429,84352209,33.884,-84.584,1102.36
2011,34000680,84321881,34.0,-84.534,1148.29
2012,34011606,84340368,34.017,-84.567,974.41
2013,33542840,84341660,33.901,-84.567,1085.96
2014,33591521,84395796,33.984,-84.652,1076.12
2015,33554818,84290981,33.918,-84.484,951.44
2016,34020834,84322443,34.034,-84.534,1046.59
2017,34025521,84365011,34.035,-84.601,1062.99
2018,33594056,84354452,33.984,-84.585,1151.57
2019,33544338,84284083,33.901,-84.468,879.27
2020,33502283,84322629,33.834,-84.534,918.64
2021,33524049,84322237,33.868,-84.534,1036.75
2022,33512365,84340224,33.851,-84.567,1010.5
2023,33511468,84333502,33.85,-84.551,912.07
2024,33511033,84332693,33.85,-84.551,912.07
2025,33501849,84305238,33.834,-84.501,869.42
2026,33502160,84302967,33.834,-84.501,869.42
2027,33522147,84283413,33.867,-84.468,944.88
2028,33520768,84422649,33.867,-84.701,944.88
2029,33514387,84403256,33.851,-84.668,967.85
2030,33572631,84275324,33.951,-84.451,990.81
2031,33484949,84374335,33.801,-84.618,921.92
2032,33524867,84270658,33.868,-84.45,869.42
2033,33533972,84275216,33.884,-84.451,826.77
2034,33535146,84273613,33.885,-84.451,856.3
2035,33530205,84271736,33.883,-84.45,921.92
2036,33525575,84271764,33.868,-84.45,869.42
2037,33525205,84271120,33.868,-84.45,869.42
2038,33531237,84272667,33.884,-84.451,826.77
2039,33532252,84272167,33.884,-84.451,826.77
2040,33531035,84272977,33.884,-84.451,826.77
2041,33491776,84302408,33.817,-84.501,872.7
2042,33493810,84431110,33.818,-84.717,958.01
2043,33491549,84422145,33.817,-84.701,895.67
2044,33520101,84414063,33.867,-84.684,958.01
2045,33520156,84412461,33.867,-84.684,958.01
2046,33503411,84320003,33.834,-84.533,875.98
2047,33502360,84320811,33.834,-84.534,918.64
2048,34010264,84383516,34.017,-84.634,1092.52
2049,33533695,84430233,33.884,-84.717,938.32
2050,33511526,84380938,33.85,-84.634,1000.66
2051,33580570,84271911,33.967,-84.451,980.97
2052,33523579,84323426,33.868,-84.534,1036.75
2053,33533645,84272732,33.884,-84.451,826.77
2054,33505584,84290925,33.835,-84.484,853.02
2055,33531636,84400250,33.884,-84.667,964.57
2056,33531255,84324956,33.884,-84.535,961.29
2057,33533379,84272649,33.884,-84.451,826.77
2058,33533469,84272671,33.884,-84.451,826.77
2059,33515107,84284653,33.851,-84.468,882.55
2060,33552625,84374676,33.917,-84.618,935.04
2061,33533869,84375425,33.884,-84.618,1023.62
2062,33532506,84381408,33.884,-84.634,990.81
2063,33491255,84391408,33.817,-84.65,925.2
2064,34011768,84330824,34.017,-84.55,971.13
2065,33472479,84311869,33.784,-84.517,757.87
2066,33532770,84272315,33.884,-84.451,826.77
2067,33533022,84272350,33.884,-84.451,826.77
2068,34035331,84400087,34.051,-84.667,869.42
2069,33554004,84322739,33.918,-84.534,1072.83
2070,33490627,84365061,33.817,-84.601,1026.9
2071,33571177,84364338,33.95,-84.601,1079.4
2072,33502862,84404153,33.834,-84.668,902.23
2073,33502805,84403816,33.834,-84.668,902.23
2074,34015419,84310656,34.018,-84.517,1043.31
2075,33533300,84331256,33.884,-84.55,1013.78
2076,33552470,84333121,33.917,-84.551,1131.89
2077,33510631,84333009,33.85,-84.551,912.07
2078,33491626,84394090,33.817,-84.651,925.2
2079,34003705,84265492,34.001,-84.435,1059.71
2080,33590817,84271699,33.984,-84.45,977.69
2081,33501559,84285164,33.834,-84.468,853.02
2082,33532151,84325383,33.884,-84.535,961.29
2083,33551412,84360482,33.917,-84.6,1007.22
2084,33505995,84410115,33.835,-84.683,974.41
2085,33511313,84405588,33.85,-84.668,964.57
2086,33484926,84402098,33.801,-84.667,977.69
2087,33573762,84403477,33.951,-84.668,1095.8
2088,34025463,84365013,34.035,-84.601,1062.99
2089,33590895,84345675,33.984,-84.568,1128.61
2090,34011717,84323882,34.017,-84.534,1043.31
2091,33534477,84351250,33.885,-84.584,1122.05
2092,33534751,84352838,33.885,-84.584,1122.05
2093,33523607,84293429,33.868,-84.484,1062.99
2094,34011666,84423037,34.017,-84.701,921.92
2095,33573726,84295012,33.951,-84.485,1033.46
2096,34020877,84322401,34.034,-84.534,1046.59
2097,33513594,84413138,33.851,-84.684,902.23
2098,34013285,84342248,34.018,-84.567,971.13
2099,34013221,84342635,34.018,-84.567,971.13
2100,34012840,84343829,34.017,-84.568,987.53
2101,33515842,84392034,33.852,-84.651,902.23
2102,33562709,84261514,33.934,-84.434,921.92
2103,34002328,84410258,34.001,-84.683,971.13
2104,33515842,84392032,33.852,-84.651,902.23
2105,33583457,84325060,33.968,-84.535,1062.99
2106,33483837,84415690,33.801,-84.685,1049.87
2107,34011603,84431585,34.017,-84.717,912.07
2108,34024570,84395414,34.035,-84.652,961.29
2109,33575990,84373532,33.952,-84.618,1007.22
2110,31245065,82510104,31.401,-82.85,200.13
2111,31314274,82510345,31.518,-82.85,252.62
2112,31335562,82510169,31.552,-82.85,278.87
2113,31470261,82583288,31.783,-82.968,193.57
2114,31342906,83022310,31.567,-83.034,301.84
2115,31325078,82562684,31.535,-82.934,265.75
2116,31303528,82450529,31.501,-82.75,180.45
2117,31304305,82443606,31.501,-82.734,219.82
2118,31310105,82393733,31.517,-82.651,170.6
2119,31311552,82373169,31.517,-82.618,173.88
2120,31454222,82561179,31.751,-82.934,206.69
2121,31454122,82555160,31.751,-82.918,226.38
2122,31453312,82520692,31.751,-82.867,203.41
2123,31264898,83031270,31.435,-83.05,278.87
2124,31282798,83043907,31.467,-83.068,265.75
2125,31391231,82512937,31.65,-82.851,242.78
2126,31303114,82522312,31.501,-82.867,272.31
2127,31351813,82553774,31.584,-82.918,242.78
2128,31290355,82375318,31.483,-82.618,144.36
2129,31303013,82380546,31.501,-82.633,193.57
2130,31245997,82465548,31.402,-82.768,209.97
2131,31362919,82504099,31.601,-82.834,298.56
2132,31303358,82371113,31.501,-82.617,167.32
2133,31471892,82584087,31.784,-82.968,193.57
2134,31473177,82584702,31.784,-82.968,193.57
2135,31242739,82445337,31.401,-82.735,173.88
2136,31270428,82590038,31.45,-82.983,216.54
2137,31372694,83002898,31.617,-83.001,295.28
2138,31361688,82540280,31.6,-82.9,239.5
2139,31350362,82542577,31.583,-82.901,223.1
2140,31381345,82504214,31.634,-82.835,223.1
2141,31363405,82414232,31.601,-82.685,262.47
2142,31270565,82530434,31.45,-82.883,213.25
2143,31345538,82503487,31.568,-82.834,249.34
2144,31380862,83004939,31.634,-83.001,311.68
2145,31304406,83052011,31.501,-83.084,239.5
2146,31315019,82475344,31.518,-82.785,203.41
2147,31341218,82441111,31.567,-82.734,226.38
2148,31315293,82444261,31.518,-82.735,229.66
2149,31321906,82493097,31.534,-82.818,242.78
2150,31254908,82493943,31.418,-82.818,223.1
2151,31270309,82543315,31.45,-82.901,200.13
2152,31265514,82551005,31.435,-82.917,200.13
2153,31310944,82492694,31.517,-82.817,209.97
2154,31281891,82551988,31.467,-82.917,236.22
2155,31253363,82531986,31.418,-82.884,170.6
2156,31274114,82530920,31.451,-82.884,209.97
2157,31463489,82581772,31.768,-82.967,180.45
2158,31261672,82530952,31.434,-82.884,167.32
2159,31372870,82544244,31.617,-82.901,308.4
2160,31342870,82462701,31.567,-82.767,246.06
2161,31283781,82453481,31.468,-82.751,223.1
2162,31334536,82592842,31.551,-82.984,275.59
2163,31222481,82404227,31.367,-82.668,134.51
2164,31310249,82385407,31.517,-82.635,209.97
2165,31125180,83470254,31.201,-83.783,285.43
2166,31094772,83454162,31.151,-83.751,262.47
2167,31144259,83433198,31.235,-83.718,321.52
2168,31174923,83393286,31.285,-83.651,239.5
2169,31175125,83392826,31.285,-83.651,239.5
2170,31192134,83372149,31.317,-83.617,262.47
2171,31105743,83483265,31.168,-83.801,324.8
2172,31083631,83525343,31.134,-83.868,314.96
2173,31144922,83500262,31.235,-83.833,295.28
2174,31190253,83565481,31.317,-83.935,410.1
2175,31191538,83530808,31.317,-83.884,354.33
2176,31190973,83524497,31.317,-83.868,357.61
2177,31190667,83523000,31.317,-83.867,354.33
2178,31151832,83305022,31.251,-83.501,209.97
2179,31151500,83302947,31.25,-83.501,232.94
2180,31181742,83482624,31.3,-83.801,347.77
2181,31044936,83595092,31.068,-83.985,239.5
2182,31045055,83594369,31.068,-83.985,239.5
2183,31045314,83583256,31.068,-83.968,282.15
2184,31055830,83550541,31.085,-83.917,259.19
2185,31060118,83542055,31.1,-83.901,255.91
2186,31060178,83541225,31.1,-83.9,255.91
2187,31065133,83524872,31.101,-83.868,285.43
2188,31072406,83504372,31.117,-83.835,249.34
2189,31083159,83481180,31.134,-83.8,275.59
2190,31032908,83423513,31.051,-83.701,262.47
2191,31134576,83500567,31.218,-83.833,298.56
2192,31054351,83350384,31.085,-83.583,173.88
2193,31071192,83352310,31.117,-83.584,223.1
2194,31151555,83343104,31.25,-83.568,239.5
2195,31152016,83342859,31.251,-83.567,242.78
